hp_post_id,post_datetime,username,post_url,post_tags,post_summary
8401330,2022-06-11 01:04:00+02:00,Shrikant_Giri,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-360-hinge-damaged-Display-broken/m-p/8401330?search-action-id=576742538689&search-result-uid=8401330,"['HP ENVY x360 Laptop - 13-ay0045au', 'Microsoft Windows 11']","I purchased HP Envy 360 laptop in Dec 2020, within 1 year I observed that hinge were misaligned a bit but lip was functioning fine so I ignored it that time, but now the hinge were bit broken due t..."
8400453,2022-06-09 20:52:00+02:00,ArielOA,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/hp-pavillion-x360-broken-hinge/m-p/8400453?search-action-id=576742538689&search-result-uid=8400453,['hp pavilion x360'],hp pavillion x360 broken hinge. did not drop it. excellent care. seems many individuals have the same problem. anyone been able to resolve it? does hp offer free repairs since it’s basically their p...
8400178,2022-06-09 13:01:00+02:00,kamferd,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-X360-Hinge-broken/m-p/8400178?search-action-id=576742538689&search-result-uid=8400178,[],"Post moved from: HP Envy X360 Hinge broken - HP Support Community - 8195410 -- by moderator, to get better exposure in the community.        Same issue here, and the hinge broke m..."
8400163,2022-06-09 12:48:00+02:00,cassy124,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/my-laptop-is-physically-broken/m-p/8400163?search-action-id=576742538689&search-result-uid=8400163,"['HP Notebook - 17-bs153cl', 'other']","...playstaion? also because of the cracking casing and the broken hinge on the right side, the laptop can't close."
8399922,2022-06-09 08:18:00+02:00,RHB68,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Right-hinge-is-broken-on-HP-Pavilion-laptop/m-p/8399922?search-action-id=576742538689&search-result-uid=8399922,[],"Right hinge is broken on HP Pavilion laptop; laptop will not close. Upper right hand corner lifts up when attempting to close the laptop. A small grey plastic piece about 1/4"" came off from inside......"
8399730,2022-06-09 01:50:00+02:00,EFF1E,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hp-Envy-360-broken-left-hinge/m-p/8399730?search-action-id=576742538689&search-result-uid=8399730,['HP ENVY x360 Laptop - 13-ay0504sa'],"The left hinge on my envy 360 broke when i opened it causing some splintering off the screen. It has always been treated gently, never dropped or bashed and rarely used on the 360 screen. It is j..."
8399266,2022-06-08 11:10:00+02:00,Lfeds,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-broken-hinge/m-p/8399266?search-action-id=576742538689&search-result-uid=8399266,"['HP Envy x360 convertible laptop pc 15m-ed1013dx', 'Microsoft Windows 11']",Today when I opened my laptop I heard a noise and some small pieces of plastic fell out of my laptop. I noticed that my right hinge was broken and one of the screws was missing. I did not drop or h...
8399260,2022-06-08 11:07:00+02:00,SharleneMenezes,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/My-envy-laptop-s-hinge-is-broken-the-second-time/m-p/8399260?search-action-id=576742538689&search-result-uid=8399260,"['HP ENVY x360 Laptop - 13-ay0045au', 'Microsoft Windows 11']","The very reason I bought a convertible is the same reason why I am afraid to use it as a convertible. Due to the plastic parts, it has broken off twice. Good thing is that it has broken during the w..."
8395967,2022-06-03 16:39:00+02:00,Kristenmichele,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/broken-hinge-screen-popping-out/m-p/8395967?search-action-id=576742538689&search-result-uid=8395967,['HP ENVY x360 - 15m-bp112dx'],"When I tried to open the laptop, the left hinge appears broken/stuck. and the screen pops out on the bottom left corner near the hinge.     I have taken good care of this laptop.  It is o..."
8395920,2022-06-03 15:03:00+02:00,Unhappy2022,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Has-anyone-had-any-resolution-to-the-broken-hinge-issue/m-p/8395920?search-action-id=576742538689&search-result-uid=8395920,['HP ENVY x360 Laptop - 15m-ee0013dx'],"My Envy x360 left hinge is slowly breaking. At first it looked like the screen was coming apart, but a screw fell out last night and now I see that the hinge is broken. I see that this is a wide-s..."
8394701,2022-06-02 07:12:00+02:00,Pk098,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Hinge-Broken/m-p/8394701?search-action-id=576742538689&search-result-uid=8394701,"['HP ENVY x360 Laptop - 13-ay0045au', 'Microsoft Windows 11']",...ighly unreasonable for a broken hinge.   Is there any solution?   Here are some images.
8393058,2022-05-31 02:16:00+02:00,AlNo12891,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavilion-broken-hinge-left-side/m-p/8393058?search-action-id=576742538689&search-result-uid=8393058,"['HP Pavilion - 15-cw1511sa', 'Microsoft Windows 10 (64-bit)']","Hello, the hinge on the left side of my HP pavilion just broke as I was trying to close it. I was trying shut it but it wouldn't close  without the screen case coming apart and in the end it c..."
8392861,2022-05-30 14:39:00+02:00,ashs23,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hp-Envyx360-Broken-Hinge/m-p/8392861?search-action-id=576742538689&search-result-uid=8392861,['HP ENVY x360 Laptop - 15m-ed0023dx'],...imply went to close it and heard a loud crack noise and the hinge had broken.     What is the best way to get customer service for this issue? I see there are many other posts about identical m...
8392374,2022-05-29 23:54:00+02:00,Dan_A1,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/The-hinge-bracket-has-broken/m-p/8392374?search-action-id=576742538689&search-result-uid=8392374,['HP Gaming Pavilion - 15-cx0027nq'],"Hello,     The left hinge came off the back cover.     I sent the laptop to the authorized service but they said that this defect is not part of the warranty.     The warranty is extended so the l..."
8392208,2022-05-29 14:18:00+02:00,scannyc,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Pavilion-x360-15-cr0017nr-Cracked-outer-shell-by-left/m-p/8392208?search-action-id=576742538689&search-result-uid=8392208,"['HP Pavilion x360 - 15-cr0017nr', 'Microsoft Windows 11']","I paid over 600 dollars for this 2 in 1 and have babied it, all i have done is open and close the case as normal and now there is a crack on the back of the case on the left side and the from left bo..."
8391555,2022-05-28 14:07:00+02:00,dogvortex,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Broken-Hinge/m-p/8391555?search-action-id=576742538689&search-result-uid=8391555,"['HP ENVY x360 Laptop - 13z-ay000 CTO', 'Microsoft Windows 11']","Hi all,  About a week ago when opening my laptop, the left hinge malfunctioned, causing the display screen to crack and making it impossible to close the computer.     The hinge itself seems t..."
8390866,2022-05-27 12:47:00+02:00,Alok002,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hardware-repair-cost/m-p/8390866?search-action-id=576742538689&search-result-uid=8390866,['HP Notebook - 15s-du0096tu'],What would be the price of broken hinge and screen case?
8390843,2022-05-27 12:30:00+02:00,Rachel13a,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-broken-hinge-caused-screen-to-crack/m-p/8390843?search-action-id=576742538689&search-result-uid=8390843,"['HP ENVY x360 Convertible Laptop PC 13m-bd0000 (172M9AV)', 'Microsoft Windows 10 (64-bit)']","I bought my HP Envy a little under a year ago, and it is still under warranty. Just recently the right hinge seized up and caused the bottom right corner to open up and the screen glass to crack. T..."
8390156,2022-05-26 16:06:00+02:00,FLOWER5005,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/hinge-on-HP-Envy-Laptop-17-ae0xx-broken/m-p/8390156?search-action-id=576742538689&search-result-uid=8390156,[],The right hinge on HP Envy Laptop 17-ae0xx broke and pushed bottom out.  It seems like this is a design flaw on the part of HP.     HP support is so hard to use. Cannot even find a telephone n...
8389283,2022-05-25 13:54:00+02:00,MBatz,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Broken-Screen-Hinge/m-p/8389283?search-action-id=576742538689&search-result-uid=8389283,"['HP ENVY x360 - 13m-ag0002dx', 'Microsoft Windows 10 (64-bit)']",I have a broken screen hinge on my HP ENVY x360 laptop. I dropped laptop and landed on a corner. Plastic casing is damaged.  My computer is out of warranty. How do I fix this problem?
8388549,2022-05-24 13:59:00+02:00,lezas,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-360-broken-hinge/m-p/8388549?search-action-id=576742538689&search-result-uid=8388549,"['HP ENVY x360 Laptop - 13-ay0153ng', 'Microsoft Windows 10 (64-bit)']","Hi, unexpectedly one of the screen hinges broke.  Now it is impossible to even close the screen, since when trying to close, gap even widens..   Additionally screw or some kind of insert, w..."
8388035,2022-05-23 22:13:00+02:00,Sharon_Bee,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/The-left-hinge-on-my-Envy-Notebook-is-broken-and-the/m-p/8388035?search-action-id=576742538689&search-result-uid=8388035,"['HP Notebook - 17t-by100 CTO', 'Microsoft Windows 10 (64-bit)']",How can I help the community when everyone is having the same problem and HP sends them an inbox message instead of telling us what to do in this forum.  Mine was not dropped either.  I don...
8387216,2022-05-22 19:57:00+02:00,pkin,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Laptop-Hinges-broken/m-p/8387216?search-action-id=576742538689&search-result-uid=8387216,[],"...ack hinge of the computer is already falling apart, the laptop will not stand up on it's own without something to prop up the screen. I am really disappointed in how quickly a $1000 laptop has d..."
8387029,2022-05-22 13:21:00+02:00,Chanelle92,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-left-hinge-broken/m-p/8387029?search-action-id=576742538689&search-result-uid=8387029,['HP ENVY x360 - 15m-cp0011dx'],"Hello, I’ve had my laptop  for a few years now and all  of a sudden the left hinge came a loose. My warranty is up so I was seeing if anyone else has had this issue and if so how did you go a..."
8385468,2022-05-20 08:00:00+02:00,JimTri,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavilion-15-cs2064st-Broken-Hinge/m-p/8385468?search-action-id=576742538689&search-result-uid=8385468,"['HP Pavilion - 15-cs0064st', 'Microsoft Windows 10 (64-bit)']",My laptop is out of warranty expired 11/30/20 but about 6 months ago my hinge broke. I have been trying to research this issue and seems not to be a recurring problem. There is no other damage to t...
8385127,2022-05-19 15:20:00+02:00,MEHULP,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-X360-Hinge-broken/m-p/8385127?search-action-id=576742538689&search-result-uid=8385127,[],"...opic URL: https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Re-HP-Envy-X360-Hinge-broken/m-p/8384030        Hello, I have same thing happen. Left hinge is broken w..."
8384708,2022-05-19 08:00:00+02:00,429939,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Laptop-broken-hinge/m-p/8384708?search-action-id=576742538689&search-result-uid=8384708,"['HP Notebook - 17-ca1027na', 'Microsoft Windows 11']","...o faulty design, and In the US, users are proposing to take a class action lawsuit against HP over this issue. There are also many examples on this forum if you search for ""broken hinge"".  Has a..."
8384435,2022-05-19 00:07:00+02:00,17xby,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-hinge-broken-HP-Laptop-17-by0xxx/m-p/8384435?search-action-id=576742538689&search-result-uid=8384435,"['HP Notebook - 17-by0000na', 'Microsoft Windows 11']","The left hinge of the laptop is broken, and the   left corner (where the power input is) is cracked and bulging.    The laptop was not dropped nor has it fallen. When I open and close the l..."
8384426,2022-05-18 23:54:00+02:00,Leena96,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge-on-HP-ENVY-x360-Laptop-15-ee0047nr/m-p/8384426?search-action-id=576742538689&search-result-uid=8384426,"['HP ENVY x360 Laptop - 15-ee0047nr', 'Microsoft Windows 10 (64-bit)']",I purchased my HP Envy x360 laptop in September 2021 and have taken extremely good care of it yet today just from opening my screen the hinge on the right broke and a screw fell out. The screen w...
8384030,2022-05-18 11:38:00+02:00,SoniaSantos,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Re-HP-Envy-X360-Hinge-broken/m-p/8384030?search-action-id=576742538689&search-result-uid=8384030,[],I also have a broken left hinge on  HP Envy x360 and unable to open or close out of fear the screen will crack.  I have made multitudes of phone calls to customer service with no resolve.&n...
8383515,2022-05-17 21:10:00+02:00,cannones,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-X360-Hinge-broken/m-p/8383515?search-action-id=576742538689&search-result-uid=8383515,[],I have previously owned two HP Envy Touch smart 15inch notebooks ( Model 15-j038TX ) in the past and had the same problem occurred with both.       My current HP notebook will be my las...
8383513,2022-05-17 20:50:00+02:00,sag7,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-X360-Hinge-broken/m-p/8383513?search-action-id=576742538689&search-result-uid=8383513,[],The right-side hinge just cracked today through normal use. The laptop isn't that old either. Maybe 2 years tops. Now I can't change the position of the screen without the monitor being pried apart....
8382612,2022-05-16 20:45:00+02:00,Gregoryy,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hp-Envy-360-Broken-Hinge-Design/m-p/8382612?search-action-id=576742538689&search-result-uid=8382612,"['HP ENVY x360 13 Convertible PC (231N6AV)', 'Microsoft Windows 11']",...bsp;  ------------------------------------------------------------------------------------------------------------------------------------------------------  UPDATE:     HP has agreed to change the hinges under warranty.  Thanks
8382607,2022-05-16 20:12:00+02:00,laptop_10293847,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-envy-x360-broken-hinge/m-p/8382607?search-action-id=576742538689&search-result-uid=8382607,"['HP ENVY x360 Convertible Laptop PC 13m-bd0023dx', 'Microsoft Windows 10 (32-bit)']","I had bought a new HP envy laptop around 1.5 years ago and a week ago, the bottom right hinge of my laptop had broken, causing the screen to pop out without any misuse. In addition, 2 months after i..."
8380945,2022-05-14 17:32:00+02:00,MikaylaLG,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-PAVILION-HINGE-BROKEN/m-p/8380945?search-action-id=576742538689&search-result-uid=8380945,"['HP Pavilion - 15-cw1036au', 'Microsoft Windows 11']","Hello, My HP Pavilion laptop hinge and screen frame has snapped from just opening it, there has been no impact damage to my device. I have read this is a common issue, and I am just wandering if t..."
